complaint_id_1,complaint_id_2,text_1,text_2,category,similarity_score,is_known_dup
CMP2385,CMP2385,FD amount was not renewed on maturity date and instead credited to savings causi...,FD amount was not renewed on maturity date and instead credited to savings causi...,Fixed Deposit,1.0,False
CMP2385,CMP2379,FD amount was not renewed on maturity date and instead credited to savings causi...,FD amount was not renewed on maturity date and instead credited to savings causi...,Fixed Deposit,1.0,False
CMP1071,CMP9025,Signature mismatch issue is blocking all my transactions but the signature I am ...,Signature mismatch issue is blocking all my transactions but the signature I am ...,KYC / Documentation,1.0,True
CMP2291,CMP2282,Prepayment of loan not being accepted online. Being forced to visit branch which...,Prepayment of loan not being accepted online. Being forced to visit branch which...,Loan Services,1.0,False
CMP2291,CMP2285,Prepayment of loan not being accepted online. Being forced to visit branch which...,Prepayment of loan not being accepted online. Being forced to visit branch which...,Loan Services,1.0,False
CMP2362,CMP2353,I am writing to complain about the following issue. Recurring deposit account no...,I am writing to complain about the following issue. Recurring deposit account no...,Account Opening,1.0,False
CMP2362,CMP2362,I am writing to complain about the following issue. Recurring deposit account no...,I am writing to complain about the following issue. Recurring deposit account no...,Account Opening,1.0,False
CMP2152,CMP2146,I am writing to complain about the following issue. Transfer to my own account i...,I am writing to complain about the following issue. Transfer to my own account i...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2152,CMP2152,I am writing to complain about the following issue. Transfer to my own account i...,I am writing to complain about the following issue. Transfer to my own account i...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2269,CMP2272,I am writing to complain about the following issue. My gold loan is due for rene...,I am writing to complain about the following issue. My gold loan is due for rene...,Loan Services,1.0,False
CMP2044,CMP2047,Debit card tokenization is not working on e-commerce websites. I cannot make any...,Debit card tokenization is not working on e-commerce websites. I cannot make any...,ATM / Debit Card,1.0,False
CMP2008,CMP2008,My debit card transaction was declined at the petrol pump even though I have suf...,My debit card transaction was declined at the petrol pump even though I have suf...,ATM / Debit Card,1.0,False
CMP2226,CMP2238,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,KYC / Documentation,1.0,False
CMP2226,CMP2232,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,KYC / Documentation,1.0,False
CMP2226,CMP2235,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,KYC / Documentation,1.0,False
CMP2364,CMP2352,Recurring deposit account not opening through net banking. Error at the final st...,Recurring deposit account not opening through net banking. Error at the final st...,Account Opening,1.0,False
CMP2364,CMP2355,Recurring deposit account not opening through net banking. Error at the final st...,Recurring deposit account not opening through net banking. Error at the final st...,Account Opening,1.0,False
CMP2364,CMP2358,Recurring deposit account not opening through net banking. Error at the final st...,Recurring deposit account not opening through net banking. Error at the final st...,Account Opening,1.0,False
CMP2001,CMP2004,My debit card transaction was declined at the petrol pump even though I have suf...,My debit card transaction was declined at the petrol pump even though I have suf...,ATM / Debit Card,1.0,False
CMP2278,CMP2278,I am writing to complain about the following issue. My gold loan is due for rene...,I am writing to complain about the following issue. My gold loan is due for rene...,Loan Services,1.0,False
CMP2278,CMP2269,I am writing to complain about the following issue. My gold loan is due for rene...,I am writing to complain about the following issue. My gold loan is due for rene...,Loan Services,1.0,False
CMP2224,CMP2221,My net banking account was suspended without any intimation. I have not violated...,My net banking account was suspended without any intimation. I have not violated...,Internet Banking,1.0,False
CMP2224,CMP2224,My net banking account was suspended without any intimation. I have not violated...,My net banking account was suspended without any intimation. I have not violated...,Internet Banking,1.0,False
CMP2183,CMP2189,I cannot view my account mini statement on net banking. The page gives a blank s...,I cannot view my account mini statement on net banking. The page gives a blank s...,Internet Banking,1.0,False
CMP2183,CMP2195,I cannot view my account mini statement on net banking. The page gives a blank s...,I cannot view my account mini statement on net banking. The page gives a blank s...,Internet Banking,1.0,False
CMP2317,CMP2317,I am writing to complain about the following issue. Cannot download my account s...,I am writing to complain about the following issue. Cannot download my account s...,Mobile Banking App,1.0,False
CMP2317,CMP2320,I am writing to complain about the following issue. Cannot download my account s...,I am writing to complain about the following issue. Cannot download my account s...,Mobile Banking App,1.0,False
CMP2297,CMP2297,I am writing to complain about the following issue. Mobile app does not support ...,I am writing to complain about the following issue. Mobile app does not support ...,Mobile Banking App,1.0,False
CMP2390,CMP2390,I am writing to complain about the following issue. FD amount was not renewed on...,I am writing to complain about the following issue. FD amount was not renewed on...,Fixed Deposit,1.0,False
CMP2138,CMP2138,I am writing to complain about the following issue. Toll free number does not co...,I am writing to complain about the following issue. Toll free number does not co...,Customer Service,1.0,False
CMP2206,CMP2197,Net banking is not working on my new laptop. It works on mobile but not on the c...,Net banking is not working on my new laptop. It works on mobile but not on the c...,Internet Banking,1.0,False
CMP2206,CMP2206,Net banking is not working on my new laptop. It works on mobile but not on the c...,Net banking is not working on my new laptop. It works on mobile but not on the c...,Internet Banking,1.0,False
CMP2327,CMP2324,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile Banking App,1.0,False
CMP2327,CMP2330,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile Banking App,1.0,False
CMP2327,CMP2336,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile Banking App,1.0,False
CMP2033,CMP2039,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM / Debit Card,1.0,False
CMP2191,CMP2188,I am writing to complain about the following issue. I cannot view my account min...,I am writing to complain about the following issue. I cannot view my account min...,Internet Banking,1.0,False
CMP2191,CMP2185,I am writing to complain about the following issue. I cannot view my account min...,I am writing to complain about the following issue. I cannot view my account min...,Internet Banking,1.0,False
