complaint_id,complaint_text,category,sentiment,severity,channel,branch,status,resolution_note,created_date,resolution_days,is_duplicate,duplicate_of,predicted_category,predicted_sentiment,predicted_severity,source
CMP1677,IMPS transfer failed but money debited from my UBI account.,Fund Transfer / NEFT / RTGS,Frustrated,Medium,Branch Visit,Banjara Hills Hyderabad,Open,,2024-06-19,,False,,Fund Transfer / NEFT / RTGS,Frustrated,Medium,Synthetic_UBI
CMP1678,Want to upgrade my credit card to Union Premier but no response.,Credit Card,Neutral,Medium,Email,T Nagar Chennai,Resolved,Your complaint has been forwarded to the technical team.,2024-01-10,10.0,False,,Credit Card,Neutral,Medium,Synthetic_UBI
CMP1679,Debit card got stuck in the Union Bank ATM at MG Road Bangalore.,ATM / Debit Card,Angry,Low,Mobile App,MG Road Bangalore,Escalated,,2024-07-08,,False,,ATM / Debit Card,Angry,Low,Synthetic_UBI
CMP1680,My FD matured but the amount is not credited to my savings account.,Fixed Deposit,Angry,High,Phone Call,Shivajinagar Pune,In Progress,,2024-11-18,,False,,Fixed Deposit,Angry,High,Synthetic_UBI
CMP1681,Vyom app e-KYC video call disconnected and now I can't retry.,KYC / Documentation,Urgent,High,Mobile App,Salt Lake Kolkata,Resolved,Your request is in progress and will be completed within 48 hours.,2023-08-23,6.0,False,,KYC / Documentation,Urgent,High,Synthetic_UBI
CMP1682,My minor account was not converted to major despite submitting PAN.,Account Opening,Neutral,Low,Mobile App,T Nagar Chennai,Open,,2024-07-07,,False,,Account Opening,Neutral,Low,Synthetic_UBI
CMP1683,My FD matured but the amount is not credited to my savings account.,Fixed Deposit,Urgent,High,Mobile App,Banjara Hills Hyderabad,Resolved,Please visit your base branch with original KYC documents.,2024-08-21,1.0,False,,Fixed Deposit,Urgent,High,Synthetic_UBI
CMP1684,Vyom app e-KYC video call disconnected and now I can't retry.,KYC / Documentation,Disappointed,High,Social Media,MG Road Bangalore,Escalated,,2023-04-26,,False,,KYC / Documentation,Disappointed,High,Synthetic_UBI
CMP1685,Interest rate on my home loan was not reduced despite repo rate cut.,Loan Services,Angry,Critical,Email,Malviya Nagar Jaipur,Escalated,,2023-04-01,,False,,Loan Services,Angry,Critical,Synthetic_UBI
CMP1686,Not able to add beneficiary in retail internet banking.,Internet Banking,Urgent,High,Mobile App,Hazratganj Lucknow,Open,,2024-03-10,,False,,Internet Banking,Urgent,High,Synthetic_UBI
CMP1687,Contactless payment is not working on my Union Bank Visa card.,ATM / Debit Card,Angry,Critical,Web Portal,Connaught Place Delhi,Resolved,Your request is in progress and will be completed within 48 hours.,2024-05-24,10.0,False,,ATM / Debit Card,Angry,Critical,Synthetic_UBI
CMP1688,Need to update my signature but branch says system is down.,KYC / Documentation,Disappointed,Medium,Email,Malviya Nagar Jaipur,Escalated,,2023-08-28,,False,,KYC / Documentation,Disappointed,Medium,Synthetic_UBI
CMP1689,IMPS transfer failed but money debited from my UBI account.,Fund Transfer / NEFT / RTGS,Disappointed,High,Mobile App,Nariman Point Mumbai,In Progress,,2024-11-01,,False,,Fund Transfer / NEFT / RTGS,Disappointed,High,Synthetic_UBI
CMP1690,Cannot link my FD to my savings account for overdraft facility.,Fixed Deposit,Frustrated,High,Phone Call,Malviya Nagar Jaipur,Resolved,Your request is in progress and will be completed within 48 hours.,2024-12-14,11.0,False,,Fixed Deposit,Frustrated,High,Synthetic_UBI
CMP1691,Vyom app e-KYC video call disconnected and now I can't retry.,KYC / Documentation,Neutral,High,Social Media,Salt Lake Kolkata,In Progress,,2024-02-16,,False,,KYC / Documentation,Neutral,High,Synthetic_UBI
CMP1692,Staff at Navrangpura Ahmedabad were very rude when I went to update my passbook.,Customer Service,Urgent,High,Email,Navrangpura Ahmedabad,Open,,2024-04-04,,False,,Customer Service,Urgent,High,Synthetic_UBI
CMP1693,Corporate internet banking transaction password is not arriving via SMS.,Internet Banking,Neutral,Medium,Social Media,Connaught Place Delhi,In Progress,,2024-11-19,,False,,Internet Banking,Neutral,Medium,Synthetic_UBI
CMP1694,Staff at Malviya Nagar Jaipur were very rude when I went to update my passbook.,Customer Service,Neutral,High,Branch Visit,Malviya Nagar Jaipur,In Progress,,2024-04-09,,False,,Customer Service,Neutral,High,Synthetic_UBI
CMP1695,My account is frozen due to pending KYC despite submitting documents online.,KYC / Documentation,Angry,Low,Mobile App,Nariman Point Mumbai,Escalated,,2023-07-26,,False,,KYC / Documentation,Angry,Low,Synthetic_UBI
CMP1696,Union Home loan EMI deducted twice this month.,Loan Services,Urgent,Medium,Email,T Nagar Chennai,Resolved,Your request is in progress and will be completed within 48 hours.,2023-08-14,5.0,True,CMP1482,Loan Services,Urgent,Medium,Synthetic_UBI
CMP1697,Sent an email to customercare@unionbankofindia.com but no reply.,Customer Service,Neutral,High,Email,Malviya Nagar Jaipur,Resolved,We regret the delay. The card has been dispatched via Speed Post.,2023-09-06,7.0,False,,Customer Service,Neutral,High,Synthetic_UBI
CMP1698,IMPS transfer failed but money debited from my UBI account.,Fund Transfer / NEFT / RTGS,Neutral,Medium,Branch Visit,Navrangpura Ahmedabad,In Progress,,2024-08-19,,False,,Fund Transfer / NEFT / RTGS,Neutral,Medium,Synthetic_UBI
CMP1699,Unable to complete video KYC for new Union Bank account.,Account Opening,Disappointed,Low,Social Media,T Nagar Chennai,Resolved,Your complaint has been forwarded to the technical team.,2024-03-10,7.0,False,,Account Opening,Disappointed,Low,Synthetic_UBI
CMP1700,Debit card got stuck in the Union Bank ATM at Connaught Place Delhi.,ATM / Debit Card,Frustrated,Medium,Social Media,Connaught Place Delhi,Escalated,,2023-09-27,,False,,ATM / Debit Card,Frustrated,Medium,Synthetic_UBI
CMP1701,Union Miles credit card reward points are not credited properly.,Credit Card,Disappointed,High,Branch Visit,Nariman Point Mumbai,Resolved,Your request is in progress and will be completed within 48 hours.,2024-12-14,5.0,False,,Credit Card,Disappointed,High,Synthetic_UBI
CMP1702,UPI payment via Vyom app is failing continuously.,Fund Transfer / NEFT / RTGS,Frustrated,Medium,Email,T Nagar Chennai,Escalated,,2024-01-15,,False,,Fund Transfer / NEFT / RTGS,Frustrated,Medium,Synthetic_UBI
CMP1703,Vyom app e-KYC video call disconnected and now I can't retry.,KYC / Documentation,Angry,Critical,Web Portal,T Nagar Chennai,In Progress,,2024-12-05,,False,,KYC / Documentation,Angry,Critical,Synthetic_UBI
CMP1704,Need to update my signature but branch says system is down.,KYC / Documentation,Angry,Critical,Phone Call,T Nagar Chennai,In Progress,,2023-04-23,,False,,KYC / Documentation,Angry,Critical,Synthetic_UBI
CMP1705,My minor account was not converted to major despite submitting PAN.,Account Opening,Neutral,High,Social Media,Hazratganj Lucknow,Open,,2023-08-22,,False,,Account Opening,Neutral,High,Synthetic_UBI
CMP1706,Unable to register on Vyom app using my Aadhaar.,Mobile Banking App,Neutral,Critical,Phone Call,Shivajinagar Pune,Escalated,,2023-03-04,,False,,Mobile Banking App,Neutral,Critical,Synthetic_UBI
CMP1707,Interest rate applied on my senior citizen FD is incorrect.,Fixed Deposit,Disappointed,Medium,Social Media,Navrangpura Ahmedabad,Escalated,,2023-03-14,,False,,Fixed Deposit,Disappointed,Medium,Synthetic_UBI
CMP1708,Debit card got stuck in the Union Bank ATM at Navrangpura Ahmedabad.,ATM / Debit Card,Frustrated,Medium,Mobile App,Navrangpura Ahmedabad,In Progress,,2024-02-17,,False,,ATM / Debit Card,Frustrated,Medium,Synthetic_UBI
CMP1709,Initial funding failed but money was deducted during account opening.,Account Opening,Frustrated,Low,Social Media,Connaught Place Delhi,In Progress,,2024-02-03,,False,,Account Opening,Frustrated,Low,Synthetic_UBI
CMP1710,RTGS transaction rejected but refund not received.,Fund Transfer / NEFT / RTGS,Angry,High,Email,Connaught Place Delhi,In Progress,,2023-03-04,,False,,Fund Transfer / NEFT / RTGS,Angry,High,Synthetic_UBI
CMP1711,My FD matured but the amount is not credited to my savings account.,Fixed Deposit,Frustrated,Low,Mobile App,Salt Lake Kolkata,Escalated,,2023-11-02,,False,,Fixed Deposit,Frustrated,Low,Synthetic_UBI
CMP1712,Need to update my signature but branch says system is down.,KYC / Documentation,Disappointed,Low,Web Portal,MG Road Bangalore,In Progress,,2024-05-19,,False,,KYC / Documentation,Disappointed,Low,Synthetic_UBI
CMP1713,Opened a digital savings account via Vyom app but account is inactive.,Account Opening,Angry,High,Mobile App,Salt Lake Kolkata,Resolved,Your request is in progress and will be completed within 48 hours.,2023-10-13,14.0,False,,Account Opening,Angry,High,Synthetic_UBI
CMP1714,Interest rate on my home loan was not reduced despite repo rate cut.,Loan Services,Frustrated,Critical,Web Portal,Malviya Nagar Jaipur,Open,,2024-01-19,,False,,Loan Services,Frustrated,Critical,Synthetic_UBI
CMP1715,Vyom app e-KYC video call disconnected and now I can't retry.,KYC / Documentation,Neutral,Medium,Email,Navrangpura Ahmedabad,Resolved,We apologize for the inconvenience. The issue has been resolved.,2023-09-03,14.0,False,,KYC / Documentation,Neutral,Medium,Synthetic_UBI
CMP1716,Credit card limit was reduced without any prior notice.,Credit Card,Angry,Low,Web Portal,Banjara Hills Hyderabad,In Progress,,2023-01-02,,False,,Credit Card,Angry,Low,Synthetic_UBI
CMP1717,My FD matured but the amount is not credited to my savings account.,Fixed Deposit,Disappointed,Critical,Branch Visit,Nariman Point Mumbai,Resolved,We have processed the refund. It will reflect in 3-5 working days.,2024-06-30,9.0,False,,Fixed Deposit,Disappointed,Critical,Synthetic_UBI
CMP1718,Unable to register on Vyom app using my Aadhaar.,Mobile Banking App,Urgent,Critical,Mobile App,T Nagar Chennai,Resolved,Your request is in progress and will be completed within 48 hours.,2023-08-23,8.0,False,,Mobile Banking App,Urgent,Critical,Synthetic_UBI
CMP1719,Credit card limit was reduced without any prior notice.,Credit Card,Urgent,Low,Web Portal,Malviya Nagar Jaipur,Open,,2023-03-30,,False,,Credit Card,Urgent,Low,Synthetic_UBI
CMP1720,Toll free customer care number is always busy.,Customer Service,Urgent,High,Social Media,Hazratganj Lucknow,Resolved,Your complaint has been forwarded to the technical team.,2023-12-26,12.0,True,CMP1706,Customer Service,Urgent,High,Synthetic_UBI
CMP1721,Vyom app e-KYC video call disconnected and now I can't retry.,KYC / Documentation,Urgent,Low,Email,Navrangpura Ahmedabad,Resolved,Please visit your base branch with original KYC documents.,2024-10-03,4.0,False,,KYC / Documentation,Urgent,Low,Synthetic_UBI
CMP1722,ATM dispensed less cash but full amount deducted from my UBI account.,ATM / Debit Card,Neutral,High,Email,Connaught Place Delhi,Resolved,We apologize for the inconvenience. The issue has been resolved.,2024-12-26,3.0,False,,ATM / Debit Card,Neutral,High,Synthetic_UBI
CMP1723,Cannot link my FD to my savings account for overdraft facility.,Fixed Deposit,Disappointed,Low,Branch Visit,Hazratganj Lucknow,In Progress,,2024-05-12,,False,,Fixed Deposit,Disappointed,Low,Synthetic_UBI
CMP1724,UPI payment via Vyom app is failing continuously.,Fund Transfer / NEFT / RTGS,Frustrated,Medium,Branch Visit,Malviya Nagar Jaipur,Open,,2023-04-23,,False,,Fund Transfer / NEFT / RTGS,Frustrated,Medium,Synthetic_UBI
CMP1725,Premature withdrawal of FD through net banking is throwing an error.,Fixed Deposit,Frustrated,Medium,Email,Malviya Nagar Jaipur,Resolved,The technical glitch in Vyom app has been fixed in the latest update.,2024-02-05,3.0,False,,Fixed Deposit,Frustrated,Medium,Synthetic_UBI
CMP1726,IMPS transfer failed but money debited from my UBI account.,Fund Transfer / NEFT / RTGS,Disappointed,Low,Phone Call,MG Road Bangalore,In Progress,,2023-06-24,,False,,Fund Transfer / NEFT / RTGS,Disappointed,Low,Synthetic_UBI
CMP1727,My minor account was not converted to major despite submitting PAN.,Account Opening,Angry,Critical,Branch Visit,Salt Lake Kolkata,In Progress,,2024-08-20,,False,,Account Opening,Angry,Critical,Synthetic_UBI
CMP1728,Contactless payment is not working on my Union Bank Visa card.,ATM / Debit Card,Frustrated,High,Email,Hazratganj Lucknow,Resolved,The technical glitch in Vyom app has been fixed in the latest update.,2023-03-25,12.0,False,,ATM / Debit Card,Frustrated,High,Synthetic_UBI
CMP1729,Need to update my signature but branch says system is down.,KYC / Documentation,Angry,Critical,Web Portal,Navrangpura Ahmedabad,Open,,2024-09-23,,False,,KYC / Documentation,Angry,Critical,Synthetic_UBI
CMP1730,My Union Bank Rupay Platinum debit card was declined at a merchant.,ATM / Debit Card,Frustrated,High,Email,Navrangpura Ahmedabad,In Progress,,2023-07-08,,False,,ATM / Debit Card,Frustrated,High,Synthetic_UBI
CMP1731,Opened a digital savings account via Vyom app but account is inactive.,Account Opening,Frustrated,Low,Email,Navrangpura Ahmedabad,In Progress,,2024-12-23,,True,CMP1146,Account Opening,Frustrated,Low,Synthetic_UBI
CMP1732,"Requested a new debit card via Vyom app, haven't received it in 20 days.",ATM / Debit Card,Angry,Low,Mobile App,Shivajinagar Pune,Resolved,The technical glitch in Vyom app has been fixed in the latest update.,2023-05-17,8.0,False,,ATM / Debit Card,Angry,Low,Synthetic_UBI
CMP1733,Unable to complete video KYC for new Union Bank account.,Account Opening,Angry,Critical,Phone Call,Malviya Nagar Jaipur,Open,,2024-05-05,,False,,Account Opening,Angry,Critical,Synthetic_UBI
CMP1734,Interest rate applied on my senior citizen FD is incorrect.,Fixed Deposit,Disappointed,Medium,Phone Call,Banjara Hills Hyderabad,Escalated,,2023-03-07,,False,,Fixed Deposit,Disappointed,Medium,Synthetic_UBI
CMP1735,Opened a digital savings account via Vyom app but account is inactive.,Account Opening,Frustrated,High,Mobile App,Salt Lake Kolkata,Resolved,Your request is in progress and will be completed within 48 hours.,2023-01-18,5.0,False,,Account Opening,Frustrated,High,Synthetic_UBI
CMP1736,Staff at Nariman Point Mumbai were very rude when I went to update my passbook.,Customer Service,Neutral,High,Web Portal,Nariman Point Mumbai,Resolved,Your request is in progress and will be completed within 48 hours.,2024-11-16,8.0,False,,Customer Service,Neutral,High,Synthetic_UBI
CMP1737,Prepayment of my Union Education loan is not updated in the portal.,Loan Services,Disappointed,Medium,Branch Visit,Navrangpura Ahmedabad,Open,,2024-02-12,,False,,Loan Services,Disappointed,Medium,Synthetic_UBI
CMP1738,Submitted Aadhaar and PAN at Navrangpura Ahmedabad but KYC is still pending.,KYC / Documentation,Disappointed,Low,Web Portal,Navrangpura Ahmedabad,Open,,2024-03-26,,True,CMP1099,KYC / Documentation,Disappointed,Low,Synthetic_UBI
CMP1739,Want to upgrade my credit card to Union Premier but no response.,Credit Card,Disappointed,High,Email,T Nagar Chennai,In Progress,,2024-04-03,,False,,Credit Card,Disappointed,High,Synthetic_UBI
CMP1740,RTGS transaction rejected but refund not received.,Fund Transfer / NEFT / RTGS,Angry,High,Email,Shivajinagar Pune,Open,,2024-01-10,,True,CMP1073,Fund Transfer / NEFT / RTGS,Angry,High,Synthetic_UBI
CMP1741,Union Home loan EMI deducted twice this month.,Loan Services,Neutral,Low,Phone Call,Hazratganj Lucknow,Open,,2023-05-22,,False,,Loan Services,Neutral,Low,Synthetic_UBI
CMP1742,Unable to register on Vyom app using my Aadhaar.,Mobile Banking App,Frustrated,High,Mobile App,Navrangpura Ahmedabad,Resolved,The technical glitch in Vyom app has been fixed in the latest update.,2023-09-19,12.0,False,,Mobile Banking App,Frustrated,High,Synthetic_UBI
CMP1743,Branch manager at T Nagar Chennai is not releasing property documents after loan closure.,Loan Services,Angry,Medium,Phone Call,T Nagar Chennai,In Progress,,2024-05-25,,False,,Loan Services,Angry,Medium,Synthetic_UBI
CMP1744,Sent an email to customercare@unionbankofindia.com but no reply.,Customer Service,Frustrated,Medium,Social Media,MG Road Bangalore,Open,,2024-10-01,,False,,Customer Service,Frustrated,Medium,Synthetic_UBI
CMP1745,Corporate internet banking transaction password is not arriving via SMS.,Internet Banking,Urgent,High,Social Media,Hazratganj Lucknow,In Progress,,2023-08-09,,False,,Internet Banking,Urgent,High,Synthetic_UBI
CMP1746,Session expires too fast on Union Bank internet banking.,Internet Banking,Angry,High,Phone Call,T Nagar Chennai,Open,,2023-11-17,,False,,Internet Banking,Angry,High,Synthetic_UBI
CMP1747,My Union Bank Rupay Platinum debit card was declined at a merchant.,ATM / Debit Card,Frustrated,Low,Phone Call,MG Road Bangalore,Open,,2024-09-14,,False,,ATM / Debit Card,Frustrated,Low,Synthetic_UBI
CMP1748,Cannot reset my MPIN on the Union Bank Vyom app.,Mobile Banking App,Neutral,High,Mobile App,T Nagar Chennai,Resolved,The technical glitch in Vyom app has been fixed in the latest update.,2023-02-14,15.0,False,,Mobile Banking App,Neutral,High,Synthetic_UBI
CMP1749,Vyom app e-KYC video call disconnected and now I can't retry.,KYC / Documentation,Angry,Critical,Phone Call,Banjara Hills Hyderabad,Open,,2024-03-03,,False,,KYC / Documentation,Angry,Critical,Synthetic_UBI
CMP1750,Grievance redressal officer is not responding to my escalated complaint.,Customer Service,Frustrated,Critical,Phone Call,Salt Lake Kolkata,Escalated,,2023-10-03,,False,,Customer Service,Frustrated,Critical,Synthetic_UBI
